run_id,compactor_model,scale,roll_diameter_in,roll_width_in,roll_diameter_cm,roll_width_cm,max_roll_pressure_kn_cm,integrated_mill,total_power_kw,material,feed_density_gcc,deformation_type,roll_pressure_fraction,scf_kn_cm,roll_speed_rpm,hfs_speed_rpm,vfs_hfs_ratio,gap_width_mm,ribbon_rel_density,ribbon_density_gcc,ribbon_porosity,density_cv_pct,fines_pct,granule_yield_pct,in_zinchuk_window,throughput_kg_hr,throughput_lbs_hr,specific_energy_kwh_tonne,changeover_time_hr,replicate
113,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,API_blend_40pct,0.38,mixed,0.3,0.52,8,100,0.8,1.49,0.404,0.5253,0.596,4.39,31.29,69.86,No,191.5,422.3,57.53,2.5,2
114,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,API_blend_40pct,0.38,mixed,0.5,0.87,4,75,0.6,1.39,0.4007,0.5209,0.5993,4.69,33.09,65.58,No,148.3,326.9,89.7,2.5,3
115,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,API_blend_40pct,0.38,mixed,0.5,0.87,6,100,0.8,1.35,0.4344,0.5648,0.5656,4.72,30.68,69.83,No,165.1,364.0,80.56,2.5,1
116,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,API_blend_40pct,0.38,mixed,0.3,0.52,10,50,1.5,1.25,0.4038,0.5249,0.5962,4.95,31.97,69.25,No,172.3,379.9,63.95,2.5,3
117,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,API_blend_40pct,0.38,mixed,1.0,1.73,6,100,0.8,1.54,0.4697,0.6105,0.5303,5.1,27.35,71.32,No,166.9,367.8,113.87,2.5,1
118,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,API_blend_40pct,0.38,mixed,0.85,1.47,2,75,1.0,1.61,0.4886,0.6352,0.5114,7.25,29.48,70.16,No,134.7,296.9,128.39,2.5,3
119,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,API_blend_40pct,0.38,mixed,0.3,0.52,2,100,1.2,1.66,0.4045,0.5258,0.5955,8.87,31.94,67.01,No,147.0,324.1,74.96,2.5,2
120,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,API_blend_40pct,0.38,mixed,0.5,0.87,8,15,0.6,1.28,0.4045,0.5259,0.5955,6.02,35.41,65.15,No,127.6,281.2,104.26,2.5,3
121,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,10,100,0.6,1.69,0.4548,0.5458,0.5452,3.97,28.56,70.56,No,202.3,445.9,77.03,2.5,1
122,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,6,15,1.0,1.68,0.5367,0.644,0.4633,4.73,24.26,75.22,No,118.7,261.6,160.13,2.5,1
123,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,4,75,0.6,1.28,0.4271,0.5125,0.5729,4.82,31.31,70.9,No,141.0,310.8,94.34,2.5,1
124,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,2,75,1.2,1.49,0.4849,0.5819,0.5151,8.3,27.87,69.58,No,127.5,281.1,122.21,2.5,3
125,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,10,75,1.2,1.52,0.5014,0.6016,0.4986,3.85,26.49,72.51,No,192.2,423.8,98.84,2.5,3
126,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,10,30,1.0,1.59,0.5131,0.6157,0.4869,4.03,28.11,70.85,No,161.0,355.0,107.38,2.5,1
127,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,6,15,1.2,1.64,0.5046,0.6055,0.4954,4.92,26.24,73.79,No,118.9,262.1,159.8,2.5,2
128,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,10,30,0.6,1.47,0.3941,0.4729,0.6059,5.53,33.3,67.2,No,157.4,346.9,70.03,2.5,2
129,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,2,75,1.0,1.21,0.4865,0.5838,0.5135,7.62,26.63,73.91,No,130.4,287.6,101.96,2.5,2
130,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,6,50,0.6,1.65,0.4747,0.5697,0.5253,3.82,30.59,67.73,No,138.6,305.6,124.72,2.5,3
131,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,8,75,1.0,1.25,0.4867,0.584,0.5133,3.31,28.02,73.8,No,177.7,391.7,74.86,2.5,1
132,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,2,100,1.0,1.22,0.5162,0.6194,0.4838,9.4,26.26,73.8,No,145.1,319.8,107.39,2.5,3
133,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,10,15,0.8,1.44,0.4223,0.5068,0.5777,5.15,32.9,68.64,No,151.5,334.0,72.74,2.5,1
134,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,8,15,1.0,1.31,0.5466,0.6559,0.4534,4.61,24.5,75.28,No,128.5,283.2,147.9,2.5,2
135,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,4,100,0.8,1.39,0.4489,0.5387,0.5511,5.86,30.68,69.74,No,155.7,343.2,85.44,2.5,2
136,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,6,15,0.8,1.5,0.4724,0.5669,0.5276,5.07,31.19,68.85,No,114.9,253.3,135.61,2.5,3
137,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,4,75,1.2,1.58,0.476,0.5712,0.524,5.16,25.81,73.48,No,143.1,315.5,108.86,2.5,3
138,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,8,30,1.2,1.52,0.4557,0.5469,0.5443,4.96,28.95,70.29,No,137.6,303.2,113.27,2.5,3
139,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,8,15,1.0,1.52,0.4362,0.5235,0.5638,4.72,29.27,71.49,No,134.9,297.4,81.69,2.5,1
140,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,6,100,1.0,1.47,0.5258,0.631,0.4742,4.25,23.42,75.71,No,172.5,380.3,100.23,2.5,1
141,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,6,50,1.5,1.41,0.4793,0.5752,0.5207,4.19,29.7,70.98,No,136.7,301.4,113.97,2.5,3
142,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,6,100,1.0,1.54,0.4456,0.5347,0.5544,4.11,34.24,65.16,No,166.2,366.5,66.3,2.5,3
143,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,2,50,1.0,1.65,0.5401,0.6481,0.4599,5.6,27.9,71.39,No,113.7,250.7,167.05,2.5,3
144,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,10,30,0.6,1.7,0.4536,0.5444,0.5464,4.57,30.47,69.54,No,155.7,343.3,111.03,2.5,2
145,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,6,75,0.6,1.24,0.4141,0.4969,0.5859,4.83,32.57,67.17,No,157.4,347.0,70.02,2.5,2
146,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,4,15,0.6,1.57,0.4989,0.5987,0.5011,4.57,28.24,71.21,No,106.2,234.1,178.91,2.5,2
147,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,8,15,1.5,1.57,0.4852,0.5822,0.5148,5.7,26.01,74.06,No,135.0,297.7,140.69,2.5,1
148,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,6,100,0.8,1.74,0.4287,0.5144,0.5713,4.35,31.43,68.11,No,172.2,379.6,77.25,2.5,3
149,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,4,15,1.0,1.36,0.5439,0.6527,0.4561,3.63,26.26,72.78,No,106.6,234.9,162.25,2.5,3
150,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,4,75,1.5,1.59,0.4711,0.5653,0.5289,5.65,28.49,70.78,No,145.4,320.4,130.72,2.5,2
151,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,4,50,0.8,1.7,0.4499,0.5398,0.5501,4.03,29.74,71.6,No,126.6,279.2,87.03,2.5,2
152,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,4,50,1.0,1.53,0.4663,0.5596,0.5337,3.43,30.46,68.56,No,128.1,282.5,85.99,2.5,1
153,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,2,75,0.8,1.23,0.5182,0.6219,0.4818,7.83,26.69,72.45,No,127.8,281.7,148.71,2.5,3
154,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,2,30,1.0,1.55,0.4773,0.5727,0.5227,4.09,30.12,71.97,No,103.6,228.5,128.34,2.5,3
155,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,10,30,0.8,1.69,0.4442,0.5331,0.5558,4.3,33.41,66.65,No,149.3,329.1,89.1,2.5,2
156,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,10,50,1.5,1.33,0.4027,0.4832,0.5973,4.93,32.0,68.63,No,170.4,375.6,64.67,2.5,1
157,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,6,50,0.6,1.25,0.4404,0.5284,0.5596,3.97,29.79,69.74,No,139.7,308.1,95.18,2.5,3
158,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,2,75,0.6,1.21,0.4396,0.5275,0.5604,8.68,27.26,71.49,No,127.8,281.8,104.04,2.5,1
159,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,6,100,1.0,1.62,0.5132,0.6159,0.4868,4.33,28.66,73.34,No,172.2,379.6,90.48,2.5,3
160,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,4,75,1.0,1.54,0.5388,0.6466,0.4612,4.53,22.87,77.32,No,140.3,309.3,123.25,2.5,2
161,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,6,30,0.6,1.35,0.457,0.5484,0.543,4.39,29.76,70.25,No,127.6,281.2,122.13,2.5,2
162,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,10,100,1.0,1.42,0.441,0.5292,0.559,2.8,33.91,65.48,No,197.0,434.2,55.95,2.5,2
163,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,6,100,1.2,1.33,0.4356,0.5227,0.5644,4.79,30.5,69.35,No,180.3,397.6,73.75,2.5,3
164,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,10,100,0.6,1.44,0.4326,0.5191,0.5674,3.71,31.73,68.0,No,205.9,453.9,64.6,2.5,2
165,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,8,30,1.2,1.58,0.4238,0.5086,0.5762,4.26,34.57,64.75,No,141.6,312.1,77.85,2.5,3
166,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,2,30,0.6,1.45,0.4833,0.5799,0.5167,4.84,27.78,74.04,No,100.4,221.4,155.11,2.5,1
167,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,8,100,1.5,1.65,0.4205,0.5046,0.5795,4.8,31.75,67.15,No,182.4,402.2,60.4,2.5,2
168,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,8,100,1.5,1.33,0.5094,0.6113,0.4906,4.36,28.07,72.15,No,188.1,414.8,100.99,2.5,1
169,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,2,100,0.8,1.61,0.4403,0.5283,0.5597,9.55,29.22,72.07,No,148.2,326.7,89.74,2.5,2
170,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,2,50,1.2,1.31,0.4721,0.5666,0.5279,5.59,27.32,74.18,No,114.4,252.1,116.29,2.5,3
171,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,4,50,1.5,1.47,0.4444,0.5332,0.5556,4.92,30.06,70.04,No,123.1,271.4,108.04,2.5,3
172,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,10,15,1.2,1.26,0.5177,0.6213,0.4823,4.34,28.05,72.6,No,142.9,315.0,132.95,2.5,3
173,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,6,50,1.2,1.28,0.5189,0.6227,0.4811,3.89,25.7,74.32,No,135.2,298.1,127.85,2.5,1
174,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,8,50,0.8,1.54,0.5069,0.6083,0.4931,3.78,28.32,71.54,No,150.0,330.7,115.25,2.5,1
175,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,2,50,1.0,1.74,0.505,0.606,0.495,5.58,28.34,73.46,No,114.3,251.9,151.32,2.5,3
176,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,4,100,1.0,1.41,0.485,0.5819,0.515,5.4,28.0,71.63,No,158.8,350.0,83.76,2.5,3
177,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,2,100,1.0,1.38,0.5278,0.6333,0.4722,9.45,23.56,75.61,No,150.2,331.0,115.15,2.5,2
178,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,6,75,1.5,1.72,0.4949,0.5939,0.5051,4.31,27.89,71.88,No,151.2,333.4,125.65,2.5,1
179,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,10,75,0.8,1.69,0.4137,0.4964,0.5863,3.73,33.12,65.22,No,184.9,407.6,59.61,2.5,3
180,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,6,50,0.8,1.79,0.4941,0.5929,0.5059,4.2,28.76,71.25,No,140.9,310.7,122.69,2.5,2
181,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,6,75,1.2,1.46,0.515,0.618,0.485,3.48,28.07,71.36,No,151.5,334.0,125.39,2.5,3
182,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,4,50,0.6,1.23,0.4779,0.5735,0.5221,4.35,27.07,73.57,No,123.5,272.3,107.7,2.5,1
183,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,10,15,0.6,1.28,0.4432,0.5318,0.5568,4.9,32.52,67.85,No,138.4,305.0,112.6,2.5,1
184,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,8,100,1.2,1.37,0.4438,0.5325,0.5562,3.68,31.3,68.25,No,183.6,404.7,72.45,2.5,1
185,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,2,50,1.0,1.67,0.5027,0.6032,0.4973,5.75,27.32,73.43,No,117.4,258.9,132.69,2.5,3
186,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,2,100,0.8,1.22,0.4327,0.5192,0.5673,10.08,32.46,67.46,No,150.3,331.4,73.31,2.5,3
187,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,10,15,1.2,1.47,0.4618,0.5542,0.5382,4.91,33.04,66.85,No,147.3,324.8,117.37,2.5,3
188,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,6,30,0.8,1.44,0.5102,0.6122,0.4898,4.68,27.32,74.07,No,129.1,284.6,147.16,2.5,1
189,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,6,30,1.2,1.44,0.4898,0.5878,0.5102,4.66,25.96,73.74,No,128.9,284.1,120.91,2.5,2
190,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,2,30,1.5,1.3,0.4178,0.5013,0.5822,5.02,33.85,67.61,No,101.2,223.1,108.91,2.5,3
191,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,10,100,1.5,1.28,0.4023,0.4828,0.5977,3.97,33.97,64.94,No,204.9,451.7,53.79,2.5,3
192,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,2,75,1.5,1.33,0.4418,0.5301,0.5582,8.08,33.4,66.03,No,129.6,285.7,102.64,2.5,2
193,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,4,15,1.5,1.34,0.4379,0.5255,0.5621,5.23,30.03,70.36,No,104.9,231.2,126.84,2.5,3
194,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,4,100,0.6,1.29,0.4467,0.536,0.5533,6.34,29.47,70.99,No,152.4,335.9,102.26,2.5,2
195,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,10,30,1.0,1.41,0.4287,0.5145,0.5713,4.28,30.99,70.4,No,156.7,345.5,70.32,2.5,2
196,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,6,15,1.5,1.62,0.4441,0.5329,0.5559,5.11,31.56,68.15,No,120.1,264.7,110.78,2.5,2
197,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,6,100,0.8,1.57,0.4881,0.5857,0.5119,4.1,30.21,68.5,No,170.8,376.5,101.24,2.5,3
198,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,10,30,1.2,1.34,0.4177,0.5012,0.5823,4.95,32.35,65.78,No,156.0,344.0,70.63,2.5,1
199,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,6,75,0.8,1.29,0.5233,0.628,0.4767,4.1,24.77,74.0,No,162.4,358.1,106.45,2.5,3
200,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,4,75,1.0,1.47,0.5524,0.6629,0.4476,4.7,22.64,76.71,No,143.4,316.1,132.53,2.5,2
201,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,6,100,1.0,1.56,0.4826,0.5791,0.5174,4.08,27.5,72.23,No,175.2,386.2,75.91,2.5,1
202,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,4,100,0.8,1.52,0.482,0.5784,0.518,5.63,28.11,70.79,No,149.1,328.7,115.98,2.5,1
203,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,4,30,1.5,1.21,0.4565,0.5478,0.5435,4.43,28.49,70.36,No,114.2,251.7,116.5,2.5,3
204,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,6,30,1.0,1.47,0.5164,0.6197,0.4836,4.1,26.79,72.06,No,129.8,286.2,120.03,2.5,2
205,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,8,15,1.2,1.54,0.456,0.5472,0.544,4.77,31.37,70.01,No,134.2,295.8,99.14,2.5,1
206,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,8,15,1.0,1.23,0.5388,0.6466,0.4612,4.18,27.77,70.74,No,134.5,296.6,128.53,2.5,2
207,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,4,50,0.6,1.34,0.4788,0.5745,0.5212,4.62,26.12,74.88,No,128.3,282.8,121.46,2.5,1
208,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,8,100,0.8,1.29,0.5274,0.6329,0.4726,3.43,26.4,73.47,No,185.5,409.0,102.41,2.5,2
209,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,2,50,0.8,1.7,0.437,0.5244,0.563,5.62,29.98,69.74,No,116.8,257.5,113.85,2.5,1
210,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,10,15,1.0,1.69,0.4037,0.4844,0.5963,4.62,32.88,65.4,No,139.5,307.6,78.97,2.5,1
211,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,6,75,1.0,1.32,0.4996,0.5995,0.5004,3.16,25.88,72.29,No,157.9,348.0,84.25,2.5,1
212,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,6,75,0.8,1.49,0.5156,0.6187,0.4844,3.29,25.47,73.79,No,149.6,329.9,115.55,2.5,1
213,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,6,50,1.0,1.56,0.4653,0.5583,0.5347,3.22,27.92,71.2,No,134.4,296.2,82.02,2.5,3
214,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,4,50,0.8,1.7,0.4627,0.5553,0.5373,4.18,27.45,73.15,No,123.9,273.2,107.33,2.5,3
215,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,10,100,1.0,1.54,0.4835,0.5802,0.5165,3.21,29.66,70.06,No,198.5,437.5,67.01,2.5,1
216,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,10,15,1.0,1.24,0.5162,0.6194,0.4838,4.31,25.57,73.8,No,147.8,325.8,128.57,2.5,2
217,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,8,100,1.2,1.46,0.5052,0.6063,0.4948,4.07,26.62,73.18,No,188.9,416.5,100.57,2.5,3
218,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,2,15,1.0,1.28,0.5735,0.6881,0.4265,3.43,25.96,73.97,No,91.6,202.0,207.34,2.5,1
219,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.5,0.87,4,50,0.8,1.55,0.457,0.5484,0.543,3.74,29.58,71.01,No,128.5,283.4,103.47,2.5,1
220,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,6,100,0.6,1.5,0.3996,0.4795,0.6004,4.75,34.64,64.6,No,165.5,364.9,66.57,2.5,3
221,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,2,50,1.5,1.21,0.4937,0.5924,0.5063,5.96,28.44,72.19,No,111.2,245.2,155.44,2.5,2
222,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.7,1.21,8,50,0.6,1.56,0.4281,0.5137,0.5719,4.45,31.99,69.89,No,156.5,345.0,99.57,2.5,1
223,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.3,0.52,8,15,1.5,1.73,0.3953,0.4743,0.6047,5.3,34.42,65.49,No,130.0,286.5,84.79,2.5,1
224,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,10,30,1.2,1.69,0.4746,0.5695,0.5254,4.44,27.95,70.87,No,160.7,354.4,107.56,2.5,2
225,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,4,30,0.6,1.53,0.5128,0.6153,0.4872,4.62,26.08,72.98,No,117.4,258.9,161.81,2.5,2
226,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,1.0,1.73,4,30,1.2,1.8,0.5061,0.6073,0.4939,3.79,27.24,72.47,No,110.4,243.5,172.05,2.5,1
227,CL100250,Full Production,4.0,10,10.0,25,17.5,PM8,19.0,MCC_PH101,0.32,plastic,0.85,1.47,4,50,0.8,1.55,0.4992,0.599,0.5008,4.04,25.39,73.96,No,125.0,275.6,138.32,2.5,3
