run_id,time_s,scf_setpoint_kN_per_cm,scf_actual_kN_per_cm,gw_setpoint_mm,gw_actual_mm,roll_speed_rpm,screw_speed_rpm
5,174.0,6.0,5.999,3.0,2.8289,3.91,29.0
5,176.0,6.0,6.106,3.0,3.0098,3.96,28.7
5,178.0,6.0,5.941,3.0,2.9699,3.79,28.1
6,0.0,4.0,3.985,3.0,3.0054,3.41,32.5
6,2.0,4.0,3.918,3.0,3.0531,3.27,32.2
6,4.0,4.0,4.07,3.0,2.9093,3.31,32.6
6,6.0,4.0,3.948,3.0,2.9711,3.2,32.2
6,8.0,4.0,3.939,3.0,2.8502,3.27,32.7
6,10.0,4.0,4.018,3.0,2.8986,3.36,32.9
6,12.0,4.0,3.932,3.0,2.8457,3.25,32.0
6,14.0,4.0,3.999,3.0,3.0908,3.38,32.0
6,16.0,4.0,3.972,3.0,3.0284,3.18,32.2
6,18.0,4.0,4.069,3.0,2.9473,3.3,32.5
6,20.0,4.0,4.01,3.0,3.0673,3.28,32.2
6,22.0,4.0,3.996,3.0,3.033,3.32,32.2
6,24.0,4.0,4.006,3.0,3.0286,3.25,32.2
6,26.0,4.0,3.976,3.0,2.956,3.33,32.3
6,28.0,4.0,3.953,3.0,2.9561,3.22,32.4
6,30.0,8.0,4.058,1.5,2.9594,3.26,32.2
6,32.0,8.0,5.097,1.5,2.7982,3.29,32.8
6,34.0,8.0,5.746,1.5,2.8381,3.22,32.4
6,36.0,8.0,6.19,1.5,2.6051,3.22,32.3
6,38.0,8.0,6.649,1.5,2.4783,3.16,32.2
6,40.0,8.0,7.173,1.5,2.3876,3.26,32.6
6,42.0,8.0,7.388,1.5,2.5062,3.23,32.6
6,44.0,8.0,7.473,1.5,2.2529,3.29,32.2
6,46.0,8.0,7.52,1.5,2.1835,3.32,32.7
6,48.0,8.0,7.632,1.5,2.1021,3.27,32.7
6,50.0,8.0,7.698,1.5,2.1657,3.34,32.3
6,52.0,8.0,7.655,1.5,2.047,3.25,32.2
6,54.0,8.0,7.687,1.5,2.0572,3.27,31.9
6,56.0,8.0,7.95,1.5,1.9819,3.2,32.5
6,58.0,8.0,7.751,1.5,1.9817,3.3,32.3
6,60.0,8.0,7.724,1.5,1.9262,3.15,32.8
6,62.0,8.0,7.825,1.5,1.8994,3.25,32.1
6,64.0,8.0,7.778,1.5,1.8973,3.19,32.5
6,66.0,8.0,7.929,1.5,1.8475,3.31,32.5
6,68.0,8.0,7.807,1.5,1.8693,3.12,32.3
6,70.0,8.0,7.932,1.5,1.8734,3.34,31.9
6,72.0,8.0,7.869,1.5,1.7779,3.32,32.3
6,74.0,8.0,7.836,1.5,1.7691,3.18,32.1
6,76.0,8.0,7.943,1.5,1.7765,3.28,32.1
6,78.0,8.0,7.816,1.5,1.6601,3.32,32.5
6,80.0,8.0,7.93,1.5,1.6886,3.24,32.5
6,82.0,8.0,7.722,1.5,1.6708,3.24,32.3
6,84.0,8.0,7.799,1.5,1.6644,3.33,31.8
6,86.0,8.0,7.831,1.5,1.6007,3.3,32.5
6,88.0,8.0,7.997,1.5,1.6185,3.32,31.7
6,90.0,8.0,7.871,1.5,1.6384,3.2,31.9
6,92.0,8.0,7.946,1.5,1.6477,3.3,32.5
6,94.0,8.0,7.914,1.5,1.6646,3.37,32.6
6,96.0,8.0,7.913,1.5,1.6292,3.21,31.8
6,98.0,8.0,8.062,1.5,1.6191,3.21,32.9
6,100.0,8.0,7.897,1.5,1.6212,3.23,32.7
6,102.0,8.0,7.875,1.5,1.5957,3.26,32.3
6,104.0,8.0,7.809,1.5,1.6779,3.22,32.7
6,106.0,8.0,7.919,1.5,1.4763,3.13,32.2
6,108.0,8.0,8.055,1.5,1.5628,3.34,32.7
6,110.0,8.0,7.915,1.5,1.6408,3.27,32.7
6,112.0,8.0,7.942,1.5,1.6048,3.26,32.1
6,114.0,8.0,7.821,1.5,1.5848,3.12,32.2
6,116.0,8.0,7.916,1.5,1.5482,3.22,32.5
6,118.0,8.0,8.054,1.5,1.5113,3.26,32.5
6,120.0,8.0,7.959,1.5,1.6219,3.19,31.7
6,122.0,8.0,7.763,1.5,1.5835,3.2,32.3
6,124.0,8.0,7.737,1.5,1.6174,3.16,32.0
6,126.0,8.0,7.876,1.5,1.6248,3.38,32.8
6,128.0,8.0,7.905,1.5,1.5632,3.35,32.5
6,130.0,8.0,7.977,1.5,1.5746,3.29,32.6
6,132.0,8.0,7.797,1.5,1.6075,3.24,31.9
6,134.0,8.0,7.892,1.5,1.5434,3.28,32.4
6,136.0,8.0,7.874,1.5,1.5944,3.22,32.5
6,138.0,8.0,7.979,1.5,1.5741,3.31,33.1
6,140.0,8.0,7.783,1.5,1.5447,3.24,32.6
6,142.0,8.0,7.792,1.5,1.6291,3.23,32.0
6,144.0,8.0,8.131,1.5,1.6085,3.3,32.2
6,146.0,8.0,7.876,1.5,1.5974,3.18,32.5
6,148.0,8.0,7.927,1.5,1.5531,3.31,32.3
6,150.0,8.0,7.911,1.5,1.5186,3.39,32.1
6,152.0,8.0,7.804,1.5,1.5988,3.37,32.3
6,154.0,8.0,7.987,1.5,1.539,3.29,32.7
6,156.0,8.0,7.922,1.5,1.5513,3.33,32.4
6,158.0,8.0,7.899,1.5,1.5126,3.25,31.7
6,160.0,8.0,8.01,1.5,1.5496,3.24,32.4
6,162.0,8.0,7.765,1.5,1.5074,3.34,32.0
6,164.0,8.0,7.919,1.5,1.5876,3.41,32.4
6,166.0,8.0,7.812,1.5,1.67,3.35,32.2
6,168.0,8.0,8.011,1.5,1.4974,3.28,32.7
6,170.0,8.0,7.997,1.5,1.5794,3.25,32.3
6,172.0,8.0,7.897,1.5,1.5116,3.24,32.8
6,174.0,8.0,8.147,1.5,1.6162,3.36,33.0
6,176.0,8.0,7.898,1.5,1.6047,3.3,32.5
6,178.0,8.0,7.786,1.5,1.5673,3.27,32.3
7,0.0,12.0,11.751,2.0,1.8873,2.53,31.1
7,2.0,12.0,12.25,2.0,1.9613,2.61,31.0
7,4.0,12.0,12.023,2.0,1.9958,2.64,31.1
7,6.0,12.0,12.0,2.0,1.9407,2.64,32.1
7,8.0,12.0,11.827,2.0,1.9991,2.59,31.2
7,10.0,12.0,11.983,2.0,2.0124,2.6,31.4
7,12.0,12.0,12.03,2.0,1.9696,2.65,31.2
7,14.0,12.0,11.794,2.0,1.9172,2.62,31.7
7,16.0,12.0,12.177,2.0,2.0973,2.64,31.4
7,18.0,12.0,12.075,2.0,1.8977,2.66,31.2
7,20.0,12.0,12.078,2.0,1.9719,2.58,31.1
7,22.0,12.0,11.853,2.0,2.0111,2.6,31.4
7,24.0,12.0,12.127,2.0,2.0107,2.53,31.7
7,26.0,12.0,12.018,2.0,2.0701,2.58,31.4
7,28.0,12.0,11.892,2.0,1.9531,2.64,31.3
7,30.0,12.0,12.109,2.0,1.9905,2.57,31.5
7,32.0,12.0,12.052,2.0,2.0228,2.69,31.2
7,34.0,12.0,11.999,2.0,2.0932,2.57,31.6
7,36.0,12.0,11.789,2.0,1.8922,2.62,31.0
7,38.0,12.0,12.038,2.0,2.0331,2.55,31.0
7,40.0,12.0,12.265,2.0,2.0581,2.61,31.6
7,42.0,12.0,12.086,2.0,2.049,2.61,31.4
7,44.0,12.0,12.149,2.0,2.0325,2.66,31.8
7,46.0,12.0,12.08,2.0,1.9766,2.55,31.1
7,48.0,12.0,11.822,2.0,2.0832,2.55,31.4
7,50.0,12.0,11.904,2.0,1.9758,2.56,31.4
7,52.0,12.0,12.093,2.0,2.1133,2.68,31.4
7,54.0,12.0,12.018,2.0,2.0282,2.58,31.3
7,56.0,12.0,12.166,2.0,2.0392,2.61,31.6
7,58.0,12.0,12.087,2.0,2.0023,2.54,31.2
7,60.0,12.0,12.016,2.0,1.9651,2.62,31.4
7,62.0,12.0,12.024,2.0,1.9664,2.47,31.4
7,64.0,12.0,11.651,2.0,1.9504,2.59,30.9
7,66.0,12.0,12.081,2.0,1.9247,2.58,31.8
7,68.0,12.0,12.12,2.0,1.9261,2.62,30.7
7,70.0,12.0,11.881,2.0,2.0603,2.6,30.8
7,72.0,12.0,12.2,2.0,1.9732,2.61,31.6
7,74.0,12.0,11.899,2.0,2.012,2.66,31.7
7,76.0,12.0,12.257,2.0,1.8552,2.64,32.1
7,78.0,12.0,12.045,2.0,2.0177,2.7,31.9
7,80.0,12.0,11.94,2.0,2.0967,2.65,31.5
7,82.0,12.0,11.748,2.0,2.037,2.61,31.0
7,84.0,12.0,11.979,2.0,2.0023,2.62,31.6
7,86.0,12.0,12.096,2.0,2.0145,2.62,31.3
7,88.0,12.0,12.233,2.0,1.9854,2.64,31.7
7,90.0,12.0,11.87,2.0,1.9597,2.67,31.9
7,92.0,12.0,12.229,2.0,1.9602,2.55,31.7
7,94.0,12.0,12.166,2.0,1.9743,2.67,31.9
7,96.0,12.0,11.979,2.0,2.1088,2.56,31.4
7,98.0,12.0,11.953,2.0,2.0251,2.62,31.4
7,100.0,12.0,11.95,2.0,1.9966,2.66,31.5
7,102.0,12.0,12.139,2.0,1.9797,2.62,30.8
7,104.0,12.0,11.883,2.0,2.0675,2.61,31.1
7,106.0,12.0,11.819,2.0,2.0819,2.6,31.2
7,108.0,12.0,12.084,2.0,1.9718,2.7,31.7
7,110.0,12.0,12.221,2.0,2.0704,2.56,32.0
7,112.0,12.0,11.792,2.0,2.012,2.66,31.5
7,114.0,12.0,12.095,2.0,2.0083,2.64,31.7
7,116.0,12.0,12.273,2.0,2.0217,2.58,31.4
7,118.0,12.0,11.951,2.0,1.9652,2.59,32.0
7,120.0,12.0,11.807,2.0,1.9921,2.58,31.4
7,122.0,12.0,11.747,2.0,1.9156,2.59,31.5
7,124.0,12.0,12.048,2.0,2.0149,2.59,31.4
7,126.0,12.0,12.061,2.0,1.9983,2.57,31.3
7,128.0,12.0,12.036,2.0,2.0291,2.64,31.3
7,130.0,12.0,11.881,2.0,1.9614,2.57,31.7
7,132.0,12.0,11.963,2.0,1.8995,2.58,31.6
7,134.0,12.0,11.958,2.0,1.9396,2.59,31.4
7,136.0,12.0,12.026,2.0,1.9043,2.64,31.5
7,138.0,12.0,11.864,2.0,2.0269,2.7,30.9
7,140.0,12.0,11.942,2.0,1.926,2.68,31.3
7,142.0,12.0,12.023,2.0,2.0799,2.6,31.5
7,144.0,12.0,12.017,2.0,1.9571,2.57,31.3
7,146.0,12.0,12.035,2.0,1.9976,2.6,31.6
7,148.0,12.0,11.952,2.0,2.1069,2.66,31.4
7,150.0,12.0,12.124,2.0,2.0067,2.57,31.2
7,152.0,12.0,12.027,2.0,1.8849,2.65,31.2
7,154.0,12.0,11.93,2.0,2.0222,2.6,31.3
7,156.0,12.0,11.763,2.0,2.0333,2.54,30.8
7,158.0,12.0,11.899,2.0,1.9913,2.65,31.5
7,160.0,12.0,11.943,2.0,1.9615,2.68,31.4
7,162.0,12.0,12.107,2.0,1.9592,2.56,31.1
7,164.0,12.0,12.048,2.0,1.9343,2.63,31.7
7,166.0,12.0,11.881,2.0,2.0309,2.69,31.1
7,168.0,12.0,11.944,2.0,1.9415,2.52,31.3
7,170.0,12.0,12.052,2.0,2.0538,2.49,31.5
7,172.0,12.0,11.971,2.0,1.9866,2.65,31.0
7,174.0,12.0,12.064,2.0,1.9641,2.61,31.0
7,176.0,12.0,12.033,2.0,2.0936,2.59,31.5
7,178.0,12.0,12.026,2.0,1.9437,2.6,31.3
8,0.0,2.0,1.977,4.0,4.1337,3.56,27.6
8,2.0,2.0,2.015,4.0,3.9375,3.7,28.3
8,4.0,2.0,1.995,4.0,3.8244,3.61,28.0
8,6.0,2.0,1.988,4.0,3.8804,3.53,27.9
8,8.0,2.0,1.997,4.0,4.1794,3.52,27.6
8,10.0,2.0,1.994,4.0,3.8902,3.58,28.0
8,12.0,2.0,1.982,4.0,4.1031,3.68,27.7
8,14.0,2.0,2.034,4.0,4.1404,3.7,28.3
8,16.0,2.0,2.02,4.0,4.0367,3.51,27.9
8,18.0,2.0,2.009,4.0,3.9529,3.58,27.3
8,20.0,2.0,2.066,4.0,3.975,3.74,27.6
8,22.0,2.0,2.016,4.0,4.0872,3.84,27.0
8,24.0,2.0,1.954,4.0,3.9641,3.72,28.1
8,26.0,2.0,2.031,4.0,4.0402,3.63,27.6
8,28.0,2.0,2.039,4.0,3.9199,3.59,28.1
8,30.0,2.0,2.002,4.0,3.9665,3.61,28.0
8,32.0,2.0,2.022,4.0,4.054,3.69,27.2
8,34.0,2.0,1.964,4.0,3.8691,3.61,27.4
8,36.0,2.0,1.985,4.0,4.0092,3.7,28.1
8,38.0,2.0,1.954,4.0,3.9152,3.75,27.5
8,40.0,2.0,2.015,4.0,3.9435,3.55,27.9
8,42.0,2.0,1.977,4.0,3.9979,3.61,27.9
8,44.0,2.0,1.956,4.0,4.2343,3.58,27.7
8,46.0,2.0,1.97,4.0,4.102,3.58,27.6
8,48.0,2.0,1.991,4.0,4.0349,3.62,27.9
8,50.0,2.0,1.997,4.0,3.9492,3.61,28.4
8,52.0,2.0,2.026,4.0,4.021,3.58,28.0
8,54.0,2.0,1.954,4.0,4.1403,3.75,27.1
8,56.0,2.0,2.058,4.0,4.0353,3.65,28.0
8,58.0,2.0,2.011,4.0,4.0697,3.63,27.3
8,60.0,2.0,1.967,4.0,3.8716,3.52,27.9
8,62.0,2.0,1.976,4.0,3.9529,3.61,27.6
8,64.0,2.0,2.016,4.0,3.8566,3.67,28.3
8,66.0,2.0,2.041,4.0,4.1153,3.66,27.4
8,68.0,2.0,1.999,4.0,3.9432,3.68,27.4
8,70.0,2.0,2.011,4.0,3.9464,3.54,27.9
8,72.0,2.0,2.017,4.0,3.9603,3.56,27.9
8,74.0,2.0,1.997,4.0,3.8916,3.55,27.6
8,76.0,2.0,1.977,4.0,4.2273,3.61,27.4
8,78.0,2.0,2.013,4.0,3.8883,3.63,28.0
8,80.0,2.0,1.999,4.0,3.9739,3.65,27.7
8,82.0,2.0,2.015,4.0,4.2703,3.59,27.8
8,84.0,2.0,1.971,4.0,4.1508,3.65,27.4
8,86.0,2.0,1.994,4.0,4.1109,3.58,28.1
8,88.0,2.0,1.918,4.0,4.0003,3.64,27.5
8,90.0,2.0,2.084,4.0,4.0173,3.58,28.1
8,92.0,2.0,1.953,4.0,4.1846,3.71,27.8
8,94.0,2.0,2.039,4.0,3.854,3.59,27.8
8,96.0,2.0,1.988,4.0,3.8928,3.66,27.6
8,98.0,2.0,1.995,4.0,3.7689,3.61,28.1
8,100.0,2.0,1.987,4.0,3.882,3.7,27.4
8,102.0,2.0,2.004,4.0,4.0811,3.64,28.5
8,104.0,2.0,1.994,4.0,4.1489,3.59,28.0
8,106.0,2.0,2.033,4.0,4.0865,3.59,27.4
8,108.0,2.0,2.002,4.0,3.8316,3.7,27.3
8,110.0,2.0,2.005,4.0,4.2439,3.64,27.5
8,112.0,2.0,1.983,4.0,4.1403,3.64,27.5
8,114.0,2.0,2.031,4.0,4.0017,3.63,27.6
8,116.0,2.0,1.978,4.0,3.6843,3.69,28.0
8,118.0,2.0,2.017,4.0,3.969,3.72,27.5
8,120.0,2.0,1.969,4.0,3.8505,3.69,28.4
8,122.0,2.0,1.991,4.0,4.1289,3.59,27.9
8,124.0,2.0,1.988,4.0,3.9488,3.69,27.4
8,126.0,2.0,2.03,4.0,3.9579,3.67,27.6
8,128.0,2.0,2.021,4.0,3.9252,3.57,27.9
8,130.0,2.0,1.996,4.0,4.091,3.47,27.5
8,132.0,2.0,2.018,4.0,4.0913,3.65,28.4
8,134.0,2.0,1.978,4.0,4.1377,3.51,28.2
8,136.0,2.0,2.07,4.0,3.9397,3.65,27.7
8,138.0,2.0,2.067,4.0,4.025,3.62,27.7
8,140.0,2.0,1.971,4.0,3.9141,3.62,27.9
8,142.0,2.0,1.98,4.0,4.1577,3.56,27.4
8,144.0,2.0,2.012,4.0,4.044,3.59,27.8
8,146.0,2.0,2.003,4.0,3.9665,3.62,27.6
8,148.0,2.0,2.003,4.0,4.1026,3.59,27.6
8,150.0,2.0,1.954,4.0,3.9745,3.58,27.7
8,152.0,2.0,2.025,4.0,4.1594,3.64,27.9
8,154.0,2.0,2.026,4.0,4.2309,3.67,27.6
8,156.0,2.0,1.985,4.0,3.8812,3.71,27.9
8,158.0,2.0,1.989,4.0,3.9246,3.63,27.8
8,160.0,2.0,1.961,4.0,3.9909,3.56,27.7
8,162.0,2.0,1.999,4.0,3.9432,3.59,27.9
8,164.0,2.0,2.008,4.0,4.085,3.66,27.5
8,166.0,2.0,1.952,4.0,4.0687,3.64,27.2
8,168.0,2.0,1.97,4.0,4.0241,3.71,27.6
8,170.0,2.0,1.995,4.0,4.0185,3.69,27.6
8,172.0,2.0,2.037,4.0,4.0887,3.52,27.8
8,174.0,2.0,2.022,4.0,4.279,3.61,27.6
8,176.0,2.0,2.041,4.0,3.8444,3.65,27.5
8,178.0,2.0,2.025,4.0,3.9286,3.75,27.7
9,0.0,4.0,3.994,2.0,2.0228,2.91,31.6
9,2.0,4.0,3.954,2.0,1.935,2.83,32.4
9,4.0,4.0,3.933,2.0,1.9981,2.77,31.5
9,6.0,4.0,4.041,2.0,2.0874,2.88,32.0
9,8.0,4.0,4.027,2.0,2.043,2.82,31.7
9,10.0,4.0,3.921,2.0,2.0722,2.8,32.4
9,12.0,4.0,4.041,2.0,1.8961,2.9,31.9
9,14.0,4.0,3.954,2.0,1.7825,2.85,31.8
9,16.0,4.0,4.021,2.0,2.054,2.86,32.3
9,18.0,4.0,3.987,2.0,1.9964,2.72,31.9
9,20.0,4.0,3.887,2.0,1.9919,2.8,31.5
9,22.0,4.0,3.966,2.0,1.9217,2.8,32.0
9,24.0,4.0,4.018,2.0,2.2193,2.85,31.3
9,26.0,4.0,4.107,2.0,1.8731,2.81,32.1
9,28.0,4.0,3.984,2.0,1.9152,2.76,32.3
9,30.0,4.0,4.043,2.0,1.9198,2.77,32.1
9,32.0,4.0,4.06,2.0,1.9946,2.86,32.3
9,34.0,4.0,3.978,2.0,1.8864,2.78,32.6
9,36.0,4.0,4.004,2.0,1.9281,2.85,32.2
9,38.0,4.0,4.075,2.0,1.9935,2.77,31.7
9,40.0,4.0,3.954,2.0,1.9373,2.71,32.0
9,42.0,4.0,3.993,2.0,1.9802,2.96,32.3
9,44.0,4.0,4.018,2.0,1.9777,2.79,32.5
9,46.0,4.0,4.031,2.0,1.9261,2.83,32.4
9,48.0,4.0,3.985,2.0,2.1073,2.85,32.6
9,50.0,4.0,4.119,2.0,2.0283,2.86,32.0
9,52.0,4.0,4.019,2.0,1.9958,2.74,32.4
9,54.0,4.0,3.972,2.0,1.8609,2.84,32.2
9,56.0,4.0,4.025,2.0,1.9925,2.78,31.4
9,58.0,4.0,4.058,2.0,2.2401,2.86,32.4
9,60.0,4.0,4.107,2.0,1.9294,2.78,31.6
9,62.0,4.0,3.987,2.0,1.9307,2.86,32.0
9,64.0,4.0,3.978,2.0,1.8668,2.81,32.0
9,66.0,4.0,3.94,2.0,2.1302,2.85,32.0
9,68.0,4.0,3.837,2.0,1.9545,2.79,32.3
9,70.0,4.0,3.943,2.0,2.0347,2.82,32.4
9,72.0,4.0,3.971,2.0,1.8355,2.81,32.0
9,74.0,4.0,4.043,2.0,1.9116,2.85,32.4
9,76.0,4.0,3.992,2.0,1.9831,2.83,31.6
9,78.0,4.0,3.989,2.0,2.0148,2.79,32.5
9,80.0,4.0,4.028,2.0,2.0164,2.84,31.9
9,82.0,4.0,3.904,2.0,2.0012,2.9,31.9
9,84.0,4.0,3.957,2.0,1.8884,2.82,31.7
9,86.0,4.0,4.026,2.0,1.8123,2.87,32.5
9,88.0,4.0,3.934,2.0,1.9458,2.74,31.8
9,90.0,4.0,4.054,2.0,2.08,2.83,32.8
9,92.0,4.0,4.025,2.0,1.9271,2.69,31.7
9,94.0,4.0,3.992,2.0,2.0214,2.82,31.7
9,96.0,4.0,4.27,2.0,1.9447,2.75,32.1
9,98.0,4.0,4.092,2.0,1.8607,2.83,32.0
9,100.0,4.0,3.914,2.0,2.0082,2.81,32.5
9,102.0,4.0,3.998,2.0,1.9105,2.82,32.0
9,104.0,4.0,4.037,2.0,2.0602,2.81,32.2
9,106.0,4.0,3.963,2.0,1.9463,2.87,31.6
9,108.0,4.0,3.98,2.0,1.9023,2.82,31.7
9,110.0,4.0,4.007,2.0,2.0425,2.79,31.5
9,112.0,4.0,4.05,2.0,2.0823,2.9,32.3
9,114.0,4.0,3.913,2.0,2.2738,2.73,32.5
9,116.0,4.0,4.022,2.0,1.9614,2.83,31.9
9,118.0,4.0,4.002,2.0,1.9959,2.85,32.0
9,120.0,4.0,4.093,2.0,2.2838,2.83,32.0
9,122.0,4.0,4.041,2.0,1.9677,2.74,32.2
9,124.0,4.0,3.935,2.0,2.1112,2.79,31.8
9,126.0,4.0,3.917,2.0,2.0197,2.75,31.6
9,128.0,4.0,4.041,2.0,1.996,2.79,32.3
9,130.0,4.0,4.061,2.0,2.0133,2.88,32.2
9,132.0,4.0,4.098,2.0,2.0083,2.85,32.3
9,134.0,4.0,4.046,2.0,2.0297,2.76,32.0
9,136.0,4.0,4.023,2.0,1.8599,2.84,31.7
9,138.0,4.0,4.013,2.0,2.0657,2.85,31.9
9,140.0,4.0,3.937,2.0,2.0077,2.73,31.9
9,142.0,4.0,4.002,2.0,2.0151,2.81,32.1
9,144.0,4.0,3.93,2.0,1.9665,2.83,31.9
9,146.0,4.0,3.889,2.0,2.0616,2.88,32.6
9,148.0,4.0,3.989,2.0,1.9361,2.83,32.5
9,150.0,4.0,4.07,2.0,1.8397,2.8,32.1
9,152.0,4.0,4.048,2.0,2.0389,2.76,32.4
9,154.0,4.0,3.95,2.0,2.0056,2.85,31.7
9,156.0,4.0,4.17,2.0,2.3842,2.86,32.0
9,158.0,4.0,3.923,2.0,1.9414,2.76,31.7
9,160.0,4.0,4.068,2.0,1.982,2.77,32.3
9,162.0,4.0,3.94,2.0,2.0302,2.78,32.2
9,164.0,4.0,4.034,2.0,2.0391,2.85,32.7
9,166.0,4.0,3.985,2.0,1.9816,2.72,32.2
9,168.0,4.0,3.92,2.0,1.8175,2.72,32.5
9,170.0,4.0,4.075,2.0,2.1575,2.79,32.2
9,172.0,4.0,4.122,2.0,1.9864,2.9,32.0
9,174.0,4.0,3.931,2.0,1.9798,2.82,32.1
9,176.0,4.0,4.01,2.0,1.9144,2.84,32.3
9,178.0,4.0,3.942,2.0,1.9056,2.82,31.5
10,0.0,4.0,3.997,2.0,1.9537,3.73,32.6
10,2.0,4.0,3.988,2.0,2.0961,3.66,31.8
10,4.0,4.0,3.835,2.0,2.2123,3.53,31.8
10,6.0,4.0,4.038,2.0,2.0358,3.64,31.9
10,8.0,4.0,4.064,2.0,2.1231,3.59,32.8
10,10.0,4.0,3.936,2.0,2.1095,3.78,32.0
10,12.0,4.0,4.214,2.0,1.9422,3.64,32.0
10,14.0,4.0,3.917,2.0,2.0276,3.65,32.0
10,16.0,4.0,3.951,2.0,1.9936,3.69,31.9
10,18.0,4.0,4.093,2.0,2.0424,3.56,32.2
10,20.0,4.0,4.041,2.0,1.9133,3.69,32.1
10,22.0,4.0,3.911,2.0,1.9339,3.58,32.2
10,24.0,4.0,3.946,2.0,2.0547,3.68,31.9
10,26.0,4.0,4.064,2.0,1.9591,3.58,32.3
10,28.0,4.0,4.034,2.0,2.0897,3.75,32.0
10,30.0,8.0,4.137,2.0,1.9407,3.56,32.3
10,32.0,8.0,4.825,2.0,2.1357,3.72,32.6
10,34.0,8.0,5.484,2.0,1.984,3.69,31.7
10,36.0,8.0,6.069,2.0,2.0109,3.58,32.1
10,38.0,8.0,6.342,2.0,2.0271,3.68,32.6
10,40.0,8.0,6.669,2.0,2.0008,3.63,31.8
10,42.0,8.0,7.161,2.0,2.0094,3.8,32.3
10,44.0,8.0,6.947,2.0,2.001,3.59,32.7
10,46.0,8.0,7.27,2.0,2.1101,3.66,32.4
10,48.0,8.0,7.505,2.0,2.1382,3.62,32.5
10,50.0,8.0,7.317,2.0,2.0239,3.68,32.1
10,52.0,8.0,7.397,2.0,2.0731,3.54,32.7
10,54.0,8.0,7.637,2.0,1.9542,3.65,31.4
10,56.0,8.0,7.74,2.0,2.0197,3.63,32.2
10,58.0,8.0,7.829,2.0,2.0673,3.66,31.8
10,60.0,8.0,7.753,2.0,2.0373,3.74,32.3
10,62.0,8.0,7.673,2.0,2.0106,3.71,32.6
10,64.0,8.0,8.105,2.0,2.1174,3.61,32.5
10,66.0,8.0,7.916,2.0,1.9348,3.6,32.6
10,68.0,8.0,8.034,2.0,2.0059,3.61,32.4
10,70.0,8.0,7.988,2.0,1.9902,3.66,31.9
10,72.0,8.0,7.855,2.0,1.9677,3.6,31.9
10,74.0,8.0,8.108,2.0,2.0727,3.51,32.7
10,76.0,8.0,7.921,2.0,1.9131,3.66,32.2
10,78.0,8.0,8.02,2.0,2.0296,3.63,32.3
10,80.0,8.0,8.196,2.0,2.0358,3.55,32.2
10,82.0,8.0,8.068,2.0,2.0177,3.61,32.6
10,84.0,8.0,7.713,2.0,1.7963,3.58,32.3
10,86.0,8.0,7.888,2.0,2.0005,3.66,32.5
10,88.0,8.0,8.015,2.0,1.9569,3.69,32.3
10,90.0,8.0,7.986,2.0,1.9827,3.6,32.5
10,92.0,8.0,7.999,2.0,2.0102,3.54,32.2
10,94.0,8.0,7.845,2.0,2.0687,3.59,32.4
10,96.0,8.0,8.015,2.0,2.14,3.71,31.9
10,98.0,8.0,7.918,2.0,2.0999,3.73,32.2
10,100.0,8.0,8.13,2.0,2.0338,3.68,32.0
10,102.0,8.0,7.838,2.0,1.9794,3.53,31.7
10,104.0,8.0,8.2,2.0,1.9497,3.67,32.4
10,106.0,8.0,8.104,2.0,2.012,3.59,32.2
10,108.0,8.0,8.093,2.0,1.8855,3.7,32.2
10,110.0,8.0,8.466,2.0,2.0329,3.69,32.4
10,112.0,8.0,7.677,2.0,2.104,3.62,32.3
10,114.0,8.0,7.691,2.0,1.9855,3.63,31.9
10,116.0,8.0,7.949,2.0,1.9013,3.57,32.4
10,118.0,8.0,7.954,2.0,2.0477,3.57,32.3
10,120.0,8.0,7.86,2.0,1.9242,3.61,32.3
10,122.0,8.0,8.096,2.0,1.9134,3.57,32.5
10,124.0,8.0,7.929,2.0,2.1145,3.59,32.2
10,126.0,8.0,7.811,2.0,2.0839,3.7,31.9
10,128.0,8.0,8.048,2.0,2.0431,3.58,32.2
10,130.0,8.0,7.947,2.0,2.1813,3.63,32.0
10,132.0,8.0,8.002,2.0,1.8947,3.52,32.1
10,134.0,8.0,7.984,2.0,2.0275,3.64,32.2
10,136.0,8.0,7.85,2.0,2.0015,3.64,32.1
10,138.0,8.0,8.082,2.0,2.0288,3.69,32.7
10,140.0,8.0,8.17,2.0,1.8236,3.62,32.1
10,142.0,8.0,7.517,2.0,2.1129,3.58,32.5
10,144.0,8.0,7.778,2.0,2.0327,3.72,31.6
10,146.0,8.0,7.893,2.0,1.983,3.65,31.7
10,148.0,8.0,7.822,2.0,1.9867,3.6,32.5
10,150.0,8.0,8.056,2.0,1.9562,3.71,32.4
10,152.0,8.0,7.783,2.0,2.1152,3.64,32.4
10,154.0,8.0,8.029,2.0,2.1435,3.57,31.8
10,156.0,8.0,7.975,2.0,1.9863,3.61,32.4
10,158.0,8.0,8.172,2.0,2.4422,3.59,32.7
10,160.0,8.0,8.071,2.0,1.9739,3.64,31.8
10,162.0,8.0,8.076,2.0,1.8523,3.63,32.3
10,164.0,8.0,7.656,2.0,2.0202,3.59,32.0
10,166.0,8.0,7.943,2.0,2.0224,3.58,32.2
10,168.0,8.0,7.948,2.0,2.0107,3.65,32.2
10,170.0,8.0,8.043,2.0,1.9456,3.72,31.9
10,172.0,8.0,7.837,2.0,1.9492,3.75,32.1
